,Titulo,Tipo,Tags,Nivel Educativo,Categoria,Descripcion,Ubicacion,Fecha Inicio,Fecha Final,Requisitos,Url de IMAGEN,Url (PAGINA WEB),Carreras,Idiomas,Semestre,Vacantes,Calificacion,Premio,Remuneracion,Costo
156,Habitat for Humanity Global Advocacy Campaign Internship 2020,Beca," Tags: career opportunities, fully funded opportunities, funded opportunities, International Opportunities., Internship, Internship opportunities, Internship Opportunities for youths, Internship opportunities in USA, Internships, Internships 2020, Internships in USA, opportunities, opportunities for students, oya opportunities, oyaop, oyaop.com, paid internships, Paid Internships in USA, Paid Undergraduate Internships, Undergraduate, Undergraduate internships, United States of America, US, USA, www.oyaop.com, youths",Universidad,Educación,"Habitat for Humanity is accepting applications for the Global Advocacy Campaign Internship for the year 2020. TheÂ Habitat for Humanity International is an international, non-governmental and non-profitable organization. It has an administrative headquarter in Atlanta and an international headquarter in Americus of the state of Georgia in the United States. The Habitat has been actively involving in serving humanity building âsimple, decent, and affordableâ housing, a self-described âChristian housing ministry,â and has addressed the issues of poverty housing all over the world. Position summaryÂ The intern will support the remaining months of HFHIâs first-ever global advocacy campaign, Solid Ground, to improve access to land for shelter. In addition to that, the intern will work directly with Habitatâs Global Advocacy Campaign Director and other staff in Habitatâs Government Relations and Advocacy Office as well as our Global Advocacy Team. S/he will have an opportunity to learn from participation in a wide array of projects related to Habitatâs international policy work and the global campaign. Furthermore, the position will focus on supporting campaign communications strategy and managing many of its communications channels including the Solid Ground microsite and the campaign blog, newsletters, action alerts, and social media and will also support the development of tools and resources for Habitatâs country offices.Key responsibilitiesThe incumbent will do the following tasks in particular  Support the final year of HFHIâs first-ever global advocacy campaign.Manage content development and metrics analysis for campaign social media channels and also support campaign microsite upkeep to increase public support for land access for shelter.Produce regular content for the microsite blog and support reaching out to other authors as well as develop tools and resources to support network capacity building.Track and monitor global policy and advocacy success.Attend external meetings, forums, and events as requested by staff.Furthermore, additional responsibilities as needed and desired.",USA,CityWashington DC,-,"Â Candidates must have the following qualifications in order to be eligible for Habitat for Humanity Global Advocacy Campaign Internship 2020Current undergraduate or graduate student.Understanding of international development and related policies.Experience managing social media channels (Twitter, Facebook, and Instagram)Exceptional writing, editing, and communication skills as well as strong interpersonal skills.Furthermore, the ability to conduct researchClick this link for more information.  ",-,https://www.habitat.org/about/careers/global-advocacy-campaign-internship,-,Inglés,-,-,-,-,-,-
157,CARE USA Internship 2020 (Data Analyst),Beca," Tags: career opportunities, International Opportunities., Internship, Internship opportunities, Internship opportunities in USA, Internships 2020, Internships in USA, opportunities, opportunities for students, opportunities for youths, oya opportunities, oyaop, oyaop.com, United States of America, USA, www.oyaop.com, youths",Universidad,Educación,"CARE, an international humanitarian agency delivering emergency relief and long-term international development projects invites applicants to apply for Internship 2020 in the USA. The incumbent for Data Analyst Internship 2020 will do the following tasks Cleaning or recoding program data, as needed.Independently or in collaboration with the Nutrition team, determine appropriate analytical approaches and methodologies.Analyze project data (using SPSS or other statistical software) and synthesize results in the report/brief form.Furthermore, assist with other assigned duties.",USA,-,-,"Â Candidates must have the following qualifications in order to be eligible for this Data Analyst InternshipÂ  2020 at CARE USAEnglish verbal and written communication skills. In addition to that, candidates must be proficient in Microsoft Office packages like Word, Excel, etc.Graduate student in Global Health, Public Health, Statistics, International Development, Nutrition, or related field of study.Skills in using SPSS or other statistical software. Similarly, highly skilled in interpreting statistics, generating insights from technical documents, and communicating findings to non-technical audiences.Familiarity with concepts in nutrition and food security preferred. Experience in data visualization a plus.Click this link for information.  CARE is an international NGO with local staff and community partners in more than 90 countries. We create local solutions to poverty and inequality and we seek dignity for everyone every day and during times of crisis. These solutions have a broad range, from clean water to access to education; from microfinance to ensuring that everyone has nutritious food; from agriculture and climate change to disaster response. CARE puts women and girls at the center of everything we do because they have proven to be the best hope for creating lasting change in the world. Our staff live where they work, which makes us effective at understanding the challenges they face.  ",-,https://chp.tbe.taleo.net/chp02/ats/careers/v2/viewRequisition?org=CAREUSA&amp;cws=61&amp;rid=4914,-,Inglés,-,-,-,-,-,-
158,Account/Partner Manager Internship at Facebook 2020,Beca," Tags: career opportunities, fully funded opportunities, funded opportunities, International Opportunities., Internship, Internship opportunities, Internship Opportunities for youths, Internship opportunities in USA, Internships, Internships 2020, Internships in USA, opportunities, opportunities for students, oya opportunities, oyaop, oyaop.com, paid internships, Paid Internships in USA, Paid Undergraduate Internships, Undergraduate, Undergraduate internships, United States of America, US, USA, www.oyaop.com, youths",Universidad,Educación,"Account/Partner Manager Internship at Facebook 2020 in Texas, United States This position is 12 weeks and located in either our Austin, TX or Chicago, IL office. The incumbent will have the ability to drive marketing strategy coupled with a willingness to roll up their sleeves and execute the tactics. Success in this position requires exceptional consultative sales, coaching, and client service skills as well as willingness to experiment. In addition to that, the incumbent will have the ability to thrive in a dynamic, team-focused environment; and a passion for helping others achieve results.ResponsibilitiesThe ideal candidate of Account/Partner Manager Internship at Facebook 2020 will do the following tasks  Become an expert in Facebookâs solutions for businesses of all sizes and adapt recommendations quickly to suit varying client needs.Provide dedicated account management to strategic advertising clients and agencies.Develop and implement programs to improve the client/agency experience.Consult and coach clients & agencies to achieve greater results on Facebook.Troubleshoot and resolve issues in a timely manner.Identify opportunities to improve ad products and customer experience.Work cross-functionally within sales and other Facebook organizations to drive revenue and increase customer satisfaction.",USA,CityAustin,-,"Â Candidates must have the following qualifications in order to apply for this Account/Partner Manager Internship at Facebook 2020Must obtain work authorization in the country of employment at the time of hire and maintain ongoing work authorization during employment.Currently has, or is in the process of obtaining, a Bachelors’s degree in sales, advertising, business, marketing, communications, or related field. The candidate also must have experience working and collaborating within a team.Intent to return to a full-time degree program after completion of the internship preferred.Similarly, entrepreneurial and experience dealing with ambiguity is desirable.Facebook’s mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we’re building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we’re creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities â we’re just getting started.  Click this link to go to the official website. ",-,https://www.facebook.com/careers/jobs/475781186309291/,-,Inglés,-,-,-,-,-,-
159,Edmund S Muskie Internship Program 2020 in USA,Beca," Tags: 2020 paid graduate internships, career opportunities, fully funded opportunities, funded opportunities, graduate internships, Internship, Internships, Internships in USA, opportunities, opportunities for students, opportunities for youths, oya opportunities, oyaop, oyaop.com, paid graduate internships, paid internships, Paid Internships in USA, Paid Undergraduate Internships, Undergraduate, Undergraduate internships, United States of America, US, USA, www.oyaop.com, youths",Universidad,Educación,"Applications are now open for Edmund S Muskie Internship Program 2020 in the USA. The Edmund S. Muskie Internship Program is a summer internship program funded by the U.S. Department of State that provides emerging leaders from Eastern Europe, the Caucasus, and Central Asia with the opportunity to gain real-world experience complementing and enriching their graduate studies in the United States. A Muskie Intern shows a commitment to developing practical skills and a deeper understanding of American work culture. Participating host organizations are not only at the forefront of bringing innovative talent to the American workplace but also play a critical role in fostering mutual understanding.Edmund S Muskie Internship Program 2020 in the USAMoreover, the Edmund S. Muskie Internship Program provides participants with a professional experience that includes an orientation event in Washington, D.C. a summer internship in the participantâs field of study, virtual activities, and a closing-seminar as an opportunity to share their work experience and support their career development. The program invites participants to:  Create professional and personal relationships that support professional and personal development, stimulate creativity, challenge ideas and lead to positive innovations;Sharpen the ability to develop independent opinions, make informed decisions and reach compromise;Learn new trends, opportunities, and challenges in evolving key issues;Experience different approaches used in the private, public and non-profit sectors; andExperience how different U.S. government agencies, NGOs, and businesses work together to address a common issue in support of American policy.Further, participants will be invited to join a virtual space that will prepare them to get the most out of their internship experience. Similarly, this interaction will introduce participants to each other, provide an overview of the expectations for program outputs, and introduce concepts of volunteerism and community service.Benefits of Edmund S Muskie Internship ProgramThe support provided by the U.S. Department of State will cover:  Travel from campus to the orientation in Washington, D.C;Lodging, meals, and program activities during the orientation;Travel to cities in which internships are located;Monthly stipend to assist the cost of living including housing, meals, and transportation;Travel from cities in which internships are located to the program debriefing;Lodging, meals, and program activities during the debriefing session;Return travel from debriefing to the university campus.",USA,DeadlineVaries,-,"Applicants must currently be a Fulbright Foreign Student and must be currently studying at a U.S. college or university.Applicants must be studying in one of the following academic fields: Business Administration, Economics, Education, Environmental Management, International Affairs, Journalism and Mass Communication, Law, Library and Information Science, Public Administration, Public Health, or Public Policy.Eligible Regions:Â Armenia, Azerbaijan, Belarus, Georgia, Kazakhstan, Kyrgyz Republic, Moldova, the Russian Federation, Tajikistan, Turkmenistan, Ukraine or UzbekistanHow to apply for Edmund S Muskie Internship Program 2020 in the USA?All applicants must apply through the official website. Additionally, applicants must send a letter of recommendation and a CV/Resume.",-,https://culturalvistas.org/muskie/#program,-,Inglés,-,-,-,-,-,-
160,Data Analyst Internship at eBay in Canada,Beca," Tags: 2020 opportunities, international internship, Internship opportunities, Internship opportunities for students, Internships 2020, opportunities for students, opportunities for youths, oya opportunities, oyaop, oyaop.com, Paid Internship in Canada, www.oyaop.com",Universidad,Educación,"eBay announces 1/2 positions of Data Analyst Internship at Toronto Canada. The intern will join the Kijiji Canada Finance, Analytics, Strategy Team. Basically, s/he will help the team to design queries to extract from over 50 petabytes of data in eBayâs data systems, as well as analyze this data to build statistical models using an abundant variety of tools and software available. Functions/DutiesÂ The appointee of Data Analyst Internship will do the following duties at eBay Kijiji CanadaAssist in the preparation of key strategic quantitative analyses to facilitate fact-based decision-making with a focus on return on investment.Application of outstanding analytical and data synthesis skills to test hypotheses and deliver key business insights utilizing both Kijiji and external data sources.Analyses will be both ongoing and project-based in nature. The intern will also tackle complex analyses, synthesizing into actionable recommendations and complex models developed.Develop and maintain necessary dashboards, both automated and manual, across multiple data sets to provide insight and drive business decisions.",Canada,CityToronto,-,"The ideal candidate will have the following skills and qualifications  Experience with Excel, PowerPoint.Strong database query skills (i.e. SQL) and a basic understanding of data warehouse architecture; additional querying environments (e.g., Hadoop/HIVE) are a plusDeep knowledge of statistical processes and reasoning; proficiency with statistical analysis tools and associated languages (e.g., R, Python, SPSS) is a bonus.Exceptional business knowledge and quantitative analytical abilities Your academic profile has an emphasis on quantitative and/or business coursework. You have intellectual curiosity, a real passion for problem-solving, and comfort with ambiguity.Strong interpersonal skills and experience distilling and presenting complex quantitative analysis; experience with BI/data visualization tools (e.g., Tableau) is an asset.Interest and enthusiasm in learning about online commerce and web analytics; experience with Google Analytics is a plus.Click here to see more information about the Data Analyst Internship at eBay in Canada.About eBayeBay Inc. is an American multinational e-commerce company in San Jose, California. The company’s eBay website is free to use for buyers but charges certain fees for selling for listing their items after some free trails. In addition to that, people and businesses buy and sell a wide variety of goods and services worldwide through this website. It is one of the largest and most famous websites that focus on providing consumer-to-consumer and business-to-consumer sales through its website. Furthermore, it is one of the biggest and largest websites in terms of web traffic engagement.  ",-,https://jobs.ebayinc.com/job/toronto/data-analyst-intern/403/14127419,-,Inglés,-,-,-,-,-,-
161,Machine Learning Internship at Samsung in United States,Beca," Tags: international internships, Internship opportunities, Internship opportunities for students, Internship opportunities in USA, Internships 2020, opportunities for scientist, opportunities for student, opportunities for students, opportunities for youths, oya opportunities, oyaop, oyaop.com, paid internships, Samsung, Samsung Internships, www.oyaop.com",Universidad,Educación,"Samsung Groups invites candidates to apply for the Machine Learning Internship Program in the United States. The position Research Intern – Machine Learning (Ph.D.) is open at the Artificial Intelligence Center at Samsung Research America. Functional responsibilitiesThe Research Intern – Machine Learning (Ph.D.) will perform the following tasks at the Laboratory Artificial Intelligence Center. The Samsung AI Center in New York works on projects in reinforcement learning, computer vision, robot learning, multimodal sensory processing, 3D reconstruction â the list goes on.Develop and test algorithms to solve problems in these areas, working closely with Research Scientists and Research Engineers to conduct state-of-the-art machine learning research.Accept ownership and independence in project selection and direction. Also, contribute directly to the ongoing long-term projects at the Center.Furthermore, other related tasks if necessary.EligibilitiesÂ In order to be eligible for this Machine Learning Internship Program at Samsung in the United States, the candidate must  be pursuing a Ph.D. in Computer Science or a related discipline.have experience with designing, developing and testing machine learning algorithms.be confident in programming in one or more of the following; C, C++, Python, and/or functional programming languages.have good communication skills in verbal as well as written English.have the ability to work collaboratively as well as motivation to learn and expand knowledge of AI and machine learning.Please visit the official website to know more about this position.About SamsungÂ Samsung is a South Korean multinational conglomerate that has a headquarter in Samsung Town, Seoul. Samsung is one of the most successful companies in the world. Moreover, notable Samsung industrial affiliates include Samsung Electronics (the world’s largest information technology company, consumer electronics maker and chipmaker measured by 2017 revenues), Samsung Heavy Industries (the world’s 2nd largest shipbuilder measured by 2010 revenues), and Samsung Engineering and Samsung C&T (respectively the world’s 13th and 36th largest construction companies). Other notable subsidiaries include Samsung Life Insurance (the world’s 14th largest life insurance company), Samsung Everland (operator of Everland Resort, the oldest theme park in South Korea) and Cheil Worldwide (the world’s 15th largest advertising agency, as measured by 2012 revenues.  Samsung Group hires employees and interns without regard and discrimination to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation. Everyone will have an opportunity to provide the following information in order to help us comply with federal and state Equal Employment Opportunity/Affirmative Action record keeping, reporting, and other legal requirements.",USA,CityNew York,-,"    DetailsSamsung Groups invites candidates to apply for the Machine Learning Internship Program in the United States. The position Research Intern – Machine Learning (Ph.D.) is open at the Artificial Intelligence Center at Samsung Research America. Functional responsibilitiesThe Research Intern – Machine Learning (Ph.D.) will perform the following tasks at the Laboratory Artificial Intelligence Center. The Samsung AI Center in New York works on projects in reinforcement learning, computer vision, robot learning, multimodal sensory processing, 3D reconstruction â the list goes on.Develop and test algorithms to solve problems in these areas, working closely with Research Scientists and Research Engineers to conduct state-of-the-art machine learning research.Accept ownership and independence in project selection and direction. Also, contribute directly to the ongoing long-term projects at the Center.Furthermore, other related tasks if necessary.EligibilitiesÂ In order to be eligible for this Machine Learning Internship Program at Samsung in the United States, the candidate must  be pursuing a Ph.D. in Computer Science or a related discipline.have experience with designing, developing and testing machine learning algorithms.be confident in programming in one or more of the following; C, C++, Python, and/or functional programming languages.have good communication skills in verbal as well as written English.have the ability to work collaboratively as well as motivation to learn and expand knowledge of AI and machine learning.Please visit the official website to know more about this position.About SamsungÂ Samsung is a South Korean multinational conglomerate that has a headquarter in Samsung Town, Seoul. Samsung is one of the most successful companies in the world. Moreover, notable Samsung industrial affiliates include Samsung Electronics (the world’s largest information technology company, consumer electronics maker and chipmaker measured by 2017 revenues), Samsung Heavy Industries (the world’s 2nd largest shipbuilder measured by 2010 revenues), and Samsung Engineering and Samsung C&T (respectively the world’s 13th and 36th largest construction companies). Other notable subsidiaries include Samsung Life Insurance (the world’s 14th largest life insurance company), Samsung Everland (operator of Everland Resort, the oldest theme park in South Korea) and Cheil Worldwide (the world’s 15th largest advertising agency, as measured by 2012 revenues.  Samsung Group hires employees and interns without regard and discrimination to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation. Everyone will have an opportunity to provide the following information in order to help us comply with federal and state Equal Employment Opportunity/Affirmative Action record keeping, reporting, and other legal requirements.",-,https://www.sra.samsung.com/open-positions/,-,Inglés,-,-,-,-,-,-
162,Internship at FHI 360 in Kenya (Graphic Design),Beca," Tags: fully funded internship, international internships, Internship opportunities, Internship opportunities for students, Internships, Internships 2020, opportunities for student, opportunities for students, opportunities for youth, opportunities for youths, oya opportunities, oyaop, www.oyaop.com",Universidad,Educación,"Communication (Graphic Design) Internship FHI 360. FHI 360 calls candidates to apply for the Internship Program in Kenya. The incumbent will perform entry-level professional duties of moderate difficulty providing the opportunity for professional training in various functional areas throughout the company. Following are some of the examples of the duties and functional tasks that the intern will be doingAnalyse, generates as well as maintains records and other reference material necessary for departmental use.Answers and makes phone calls, respond to program-related questions and sends written material as appropriate.Composes, types and prints reports, general letters, spreadsheets, e-mail, and memoranda from rough drafts or general instructions, involving the assembly of data from computer and paper files or record sources.Applies research techniques and analytical methods to the study of administrative systems, organizational structures, policies, and procedures.Conducts special studies in conjunction with a project, analyzes data and makes recommendations based upon studies.Additional dutiesThe incumbent will be also liable for the following duties  Demonstrating a basic understanding of the area of specialization, of program procedures, methods, and practices to include knowledge of program and staff responsibilities.Using established filing and data systems, functions, and/or procedures that require knowledge of the program.Reviewing data and information for completeness and accuracy using standard guidelines; also doing tasks with attention to detail.Understanding software used to perform day-to-day functions.Using basic office software programs, information systems, and office equipment to access, input, and verify standard information. Similarly, using program-specific terminology.Communicating information clearly to staff, clients, and/or public about services, processes, and procedures using prescribed or established guidelines.Collecting readily available information from official records to drafts e-mails, memos, and other documents.Performing other things like proofreads documents for grammar, spelling, punctuation, and basic formatting and also providing answers to requests for general information.Records and documents information accurately.In addition, incumbent might need to perform other various duties whenever necessary.",Kenya,DeadlineVaries,-,"The candidate must have the following qualifications and experiences to be eligible for this internship position at FHI 360 in Kenya  Associateâs Degree or it’s International Equivalent in a Related Field. In addition to that, 0-2 years of the college experience in a related field of study.Articulate, professional and able to communicate in a clear, positive manner with clients and staff.Must be able to read, write and speak fluent English as well as the ability to speak a foreign language is a plus.Prior work experience in a non- governmental organization (NGO).About FHI 360FHI 360Â (formerly Family Health International) is a non-profitable humanitarian organization with headquarter in North Carolina. Since its establishment in 1971, it has been serving more than 70 countries to upgrade health standards. Basically, this organization works to prevent several infectious and chronic diseases. However, it has been fighting to prevent HIV/AIDS, Malaria, Tuberculosis, etc since its first day of operation.",-,https://fhi.wd1.myworkdayjobs.com/en-US/FHI_360_External_Career_Portal/job/Nakuru-Kenya/Communication-Intern--Graphic-Design-_Requisition-2019202255,-,Inglés,-,-,-,-,-,-
163,Adobe Internship in United States (Search Engine Optimization),Beca," Tags: 2020 opportunities, Adobe Internship, Internship opportunities, Internship opportunities for students, Internship opportunities in USA, Internships Opportunities, opportunity for student, opportunity for students, opportunity for youth, opportunity for youths, oya opportunities, oyaop, oyaop.com, www.oyaop.com",Universidad,Educación,"Call for Adobe Search Engine Optimization Internship in the United States of America. Adobe in-house SEO team opens an application for Search Engine Optimization Intern to join them in San Francisco, United States. Functional ResponsibilitiesThe position will support the SEO team to drive strategy and optimize performance to achieve and exceed quarterly business goals. In particular, the candidate will be liable for the following tasksPerforming SEO content as well as technical audits to discover gaps and opportunities.Supporting ongoing keyword research to fuel new content initiatives.Assisting in improving existing content in accordance with SEO best practices.Reviewing website content to identify internal linking opportunities.Also, analyzing the performance of content across various platforms and report key metrics.Working cross-functionally with product managers, website managers, content writers, and agencies to prioritize and execute SEO initiatives.Furthermore, staying current with search industry trends, with a strong emphasis on mobile optimization.EligibilitiesÂ In order to be eligible for this internship position at Adobe in the United States, the candidates must have  Interest and/or experience with Google Search Console, Brightedge, Ahrefs, Adobe Analytics, SEMRush, and other analytics tools.Interest and/or experience with app store optimization (Apple App Store or Google Play Store).Ability to thrive in a fast-paced, corporate environment, & be a self-starter who can thrive within a team.Also, love of data and attention to detail – the ability to understand, manipulate, and derive insights from data.Strong organizational skills and the ability to effectively prioritize work in a fast-paced atmosphere as well as excellent verbal and written communication skillsWorking knowledge of Microsoft Office applications, including expert/advanced Excel skills.Furthermore, knowledge of a second language is a plus.AboutÂ AdobeAdobe is the American multinational software company best known for its Adobe Flash web software ecosystem,Â  Photoshop image editing software, Adobe Illustrator vector graphics editor, Acrobat Reader, the Portable Document Format (PDF), and Adobe Creative Suite, as well as its successor Adobe Creative Cloud. Moreover, it focuses on the creation of multimedia and creativity software products, with a more recent foray towards digital marketing software. The company has a headquarter in San Jose, California.  ",USA,CitySan Francisco,-,"    DetailsCall for Adobe Search Engine Optimization Internship in the United States of America. Adobe in-house SEO team opens an application for Search Engine Optimization Intern to join them in San Francisco, United States. Functional ResponsibilitiesThe position will support the SEO team to drive strategy and optimize performance to achieve and exceed quarterly business goals. In particular, the candidate will be liable for the following tasksPerforming SEO content as well as technical audits to discover gaps and opportunities.Supporting ongoing keyword research to fuel new content initiatives.Assisting in improving existing content in accordance with SEO best practices.Reviewing website content to identify internal linking opportunities.Also, analyzing the performance of content across various platforms and report key metrics.Working cross-functionally with product managers, website managers, content writers, and agencies to prioritize and execute SEO initiatives.Furthermore, staying current with search industry trends, with a strong emphasis on mobile optimization.EligibilitiesÂ In order to be eligible for this internship position at Adobe in the United States, the candidates must have  Interest and/or experience with Google Search Console, Brightedge, Ahrefs, Adobe Analytics, SEMRush, and other analytics tools.Interest and/or experience with app store optimization (Apple App Store or Google Play Store).Ability to thrive in a fast-paced, corporate environment, & be a self-starter who can thrive within a team.Also, love of data and attention to detail – the ability to understand, manipulate, and derive insights from data.Strong organizational skills and the ability to effectively prioritize work in a fast-paced atmosphere as well as excellent verbal and written communication skillsWorking knowledge of Microsoft Office applications, including expert/advanced Excel skills.Furthermore, knowledge of a second language is a plus.AboutÂ AdobeAdobe is the American multinational software company best known for its Adobe Flash web software ecosystem,Â  Photoshop image editing software, Adobe Illustrator vector graphics editor, Acrobat Reader, the Portable Document Format (PDF), and Adobe Creative Suite, as well as its successor Adobe Creative Cloud. Moreover, it focuses on the creation of multimedia and creativity software products, with a more recent foray towards digital marketing software. The company has a headquarter in San Jose, California.  ",-,https://adobe.wd5.myworkdayjobs.com/en-US/external_university/job/San-Francisco/Search-Engine-Optimization--SEO--Intern_81831,-,Inglés,-,-,-,-,-,-
164,Product Designing Internship at Facebook in London,Beca," Tags: Apply Internship at Facebook, full funded opportunities, Internship in UK, Internship opportunities, Internship opportunities for students, opportunities for engineer, opportunities for youth, opportunities for youths",Universidad,Educación,"Facebook Inc invites candidates to apply for the Product Designing Prototyper Internship in London. The intern will join a team of designers who are passionate about building experiences for Virtual Reality. As a Product Design Prototyer Intern, the appointee will get involved in every aspect of the product development process, from brainstorming the next great product innovation to tweaking pixels right before launch. S/he will utilize a full range of product design, interaction design, and visual design skills. In addition to that, the ideal candidate should also have an understanding of basic 3D concepts. Functional ResponsibilitiesThe ideal appointee of Product Designing Internship at Facebook in LondonÂ  will do the following tasksTake big problems and deliver clear, compelling, and creative proposals for how to solve them at scale.Contribute to high-level strategic decisions with the rest of the product.Prototype concepts for engineers who build at the highest level of craft.Focus on impact, identifying and applying constraints that help the team arrive to clear outcomes quickly.Give and solicit feedback from other designers in order to continually raise our bar for quality.",UK,DeadlineVaries,-,"Â In order to be eligible for this Intern position, a candidate must have the following specifications  A portfolio featuring examples of prototyping, interaction and visual design workCurrently enrolled in Bachelors’s or Masters’s degree in design or related design field.Ability to think at a high level about product strategy and vision (not just ‘how it should look’ but ‘what we should build’).Proven ability to execute visual and interaction details as well as strong communication skills.Candidates must be able to articulate their design decisions.Experience in desktop and mobile application design.Facebook will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information on other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with Facebookâs legal duty to furnish information. 41 CFR 60- 1.35(c)Please visit the official website for more information.  ",-,https://www.facebook.com/careers/jobs/1798488093628996/,-,Inglés,-,-,-,-,-,-
165,Full Scholarships for International Students at University of Amsterdam,Beca," Tags: fully funded international scholarships, fully funded scholarships, fully funded scholarships 2020, Fully Funded Scholarships for Masters Degree, international scholarship, International Scholarships, opportunities for student, opportunities for students, opportunities for youth, opportunities for youths, oya opportunities, oyaop, oyaop.com, Scholarship opportunities, Scholarships 2020, www.oyaop.com",Universidad,Educación,"Full Scholarships for International Students at the University of Amsterdam. The University of Amsterdam offers Amsterdam Excellence Scholarship Program for international students. Fully Funded Amsterdam Excellence Scholarships are available to all non-EU students who wish to commence masters level study at the University of Amsterdam. Scholarship grantThe Amsterdam Excellence Scholarship (AES) is a fully-funded scholarship program. It is worth about 25,000 which covering tuition costs as well as living expenses) for one academic year. However, an extension for a second year (for two-year Masterâs programs) can be possible under a few circumstances.",Netherlands,CityAmsterdam,-,"Candidates must have following things to be eligible for these full scholarships at the University of Amsterdam  Candidates must hold a passport of any of the countries outside EU/EEA or Suisse.In addition to that, s/he must not be eligible for support under the Dutch system of study grants and loans as well as must not be eligible to pay the reduced tuition fee rate for EEA students at the UvA.Applicants must not receive a scholarship with an equivalent amount of funding for the same period of study as the AES.Similarly, applicants must have submitted a complete application to one of the MSc programs (check the website of the MSc program for the application and admission procedure)Candidate must not have previously been admitted to the University of Amsterdam.Ee able to comply with the conditions to obtain a Dutch visa (if applicable)The applicants must not have a gap of more than three years between their last degree and MSc program at the University of Amsterdam.Application procedureApplication for the Amsterdam Excellence Scholarship is part of the application procedure for the Masterâs program of your choice. While applying for a course, candidates will have to choose whether s/he wants to be considered for a UvA scholarship or not. The candidate needs to tick yes s/he wants to be considered and if you fulfill all the requirements mentioned above. Furthermore, they must enclose a paragraph in the motivation letter for the MSc Programme. The motivation letter must explain why they want the Amsterdam Excellence Scholarship and what it would mean for their future academic careers.After applying, the coordinators of the MSc Programmes decide which students qualify to apply for the scholarship.  The deadline for application is 15 January.Click here to see more information.About theÂ University of AmsterdamTheÂ University of AmsterdamÂ is a public university in Amsterdam, the capital city of Netherlands. It is the largest university in the Netherlands with a total enrollment of over 31,000. In addition to that, it is one of the largest research universities in Europe. Overall, it hasÂ  4,794 staff, 1,340 Ph.D. students and an annual budget of â¬600 million. The university has seven academic faculties: Humanities, Social and Behavioural Sciences, Economics and Business,Â  Science, Law, Medicine, and Dentistry.",-,https://gss.uva.nl/scholarships/amsterdam-excellence-scholarship/amsterdam-excellence-scholarship.html?1575794531171,-,Inglés,-,-,-,-,-,-
166,Marketing Program Intern 2020 at Intel USA,Beca," Tags: career opportunities, Intel, Intel Internships, Intel USA, Internship, Internships, Internships at Intel, Internships in USA, opportunities, opportunities for students, opportunities for youths, oyaop, oyaop.com, paid internships, Paid Internships at Intel, Paid Internships in USA, Paid Undergraduate Internships, Undergraduate, Undergraduate internships, United States of America, US, USA, www.oyaop.com, youths",Universidad,Educación,"The application is now open for Marketing Program Intern 2020 at Intel USA. The Global Scale & Partners team within Intel’s Sales and Marketing Group is charged with defining SMG’s Global Strategy and execution direction as it relates to all scale activities for the Country, Territory, and Business Units to maximize Intel’s Reach, Relationships, and Revenue. Get great exposure to the programs that drive Intel sales. Intel’s Sales and Marketing (SMG) organization working with global customers and partners to solve critical business problems with Intel-based technology solutions. SMG works across business units to amplify the customer’s voice and deliver solutions that accelerate their business. Intel’s teams work across the entire sales cycle, pushing ingredient products to Intel’s “billings” customers while also pulling end solutions through to “consumption”.What will the Marketing Program Intern do at Intel?As an SMG Marketing Programs intern you will:  work in an innovative, fast-paced environment with experienced sales & marketing professionals to develop and activate elements for our annual Intel Partner Connect event that brings together our entire partner ecosystem (resellers, distributors, cloud providers, software partners, original design manufacturers, and local original equipment manufacturers).similarly, work in a project that could include event design, communications, research, collateral development, data analysis, and customer evaluations/tracking.What are the ",USA,CityOregon,-,"?You must possess the below minimum qualifications for consideration in this position. Further, you can get relevant experience through school work, classes and project work, internships, military training, and/or work experience.This is an entry-level position and compensation will be given accordingly.  Minimum Qualifications:Enrolled and pursuing a Bachelor’s degree in business, marketing, communications, digital/social strategy, advertising or similarMinimum GPA: 3.0Also, this US position is open to US Workers only; A US worker is someone who is either a US Citizen, US National, US Lawful Permanent Resident, or a person granted Refugee or Asylum status by the US Government. Intel will not sponsor a foreign national for this position.Similarly, willing to work part-time at the Intel Hillsboro Oregon campus during the specified dates.How to apply for Marketing Program Intern 2020 at Intel USA?All applicants must apply for this internship through Intel’s official website. Also, they must fill and submit the online application form along with a resume.",-,https://jobs.intel.com/ShowJob/Id/2246255/Marketing%20Program%20Intern,-,Inglés,-,-,-,-,-,-
